% Model:              2d_units.mph
% Version:            COMSOL 6.0.0.318
% Date:               Aug 11 2024, 17:32
% Dimension:          1
% Nodes:              101
% Expressions:        1
% Description:        线结果图
% x                       平均值 1
10000                     0.328980063080896
10100                     0.32058743840810006
10200                     0.3129056284749345
10300                     0.3058876814322178
10400                     0.29949137354698785
10500                     0.2936789348917394
10600                     0.28841676572563724
10700                     0.2836751595283734
10800                     0.27942804279081507
10900                     0.27565273772628135
11000                     0.2723297514687857
11100                     0.2694425936649474
11200                     0.26697762335746955
11300                     0.26492392550474786
11400                     0.2632732172440377
11500                     0.2620197839902073
11600                     0.2611604456065993
11700                     0.26069455314110174
11800                     0.26062401696440096
11900                     0.2609533675537176
12000                     0.26168985061968386
12100                     0.2628435587604241
12200                     0.26442760232369056
12300                     0.26645832263701363
12400                     0.2689555511762363
12500                     0.2719429185107548
12600                     0.2754482168592556
12700                     0.2795038196158379
12800                     0.28414715994524026
12900                     0.2894212679973902
13000                     0.295375361681214
13100                     0.3020654780517725
13200                     0.309555119340464
13300                     0.3179158666209763
13400                     0.3272278806856576
13500                     0.33758015732789187
13600                     0.3490703231528984
13700                     0.36180363429510554
13800                     0.3758906548291873
13900                     0.3914428201314695
14000                     0.4085647078344384
14100                     0.4273413322675589
14200                     0.4478181796893739
14300                     0.46997116141366646
14400                     0.49366358486653833
14500                     0.5185884965614578
14600                     0.5441988592876056
14700                     0.5696369789623763
14800                     0.5936894281064311
14900                     0.6148107955824091
15000                     0.6312655879310555
15100                     0.6414102891231372
15200                     0.6440650159759927
15300                     0.63883844604972
15400                     0.6262482446170425
15500                     0.607570849241825
15600                     0.5845005221923067
15700                     0.5587791545622535
15800                     0.5319268729875861
15900                     0.5051151505375059
16000                     0.4791548015328454
16100                     0.45454806479239834
16200                     0.43156234699188467
16300                     0.410300900128767
16400                     0.39076032775025493
16500                     0.37287346716351705
16600                     0.3565404186156071
16700                     0.3416532362396157
16800                     0.3281265307682606
16900                     0.3159677003083286
17000                     0.3053544023414405
17100                     0.2963708578282718
17200                     0.28885338883627115
17300                     0.28260037638979807
17400                     0.27755863967304495
17500                     0.27336091215914543
17600                     0.26983982828640385
17700                     0.2670488614961502
17800                     0.2648278902459128
17900                     0.263035041393705
18000                     0.26160246009330007
18100                     0.26046809399596343
18200                     0.259557446734239
18300                     0.25878853377686717
18400                     0.2580738621010399
18500                     0.25732125512852433
18600                     0.2564353176316046
18700                     0.2553179636779207
18800                     0.25386863077866556
18900                     0.2519858608220338
19000                     0.24957119284496382
19100                     0.2465352822539181
19200                     0.24280542119234602
19300                     0.23833323806271237
19400                     0.23310121505933223
19500                     0.22712673504321873
19600                     0.22046268913617095
19700                     0.2131942626870327
19800                     0.20543226727424124
19900                     0.1973040822838452
20000                     0.1889436840423238
