% Model:              2d_units.mph
% Version:            COMSOL 6.0.0.318
% Date:               Aug 11 2024, 06:14
% Dimension:          1
% Nodes:              101
% Expressions:        1
% Description:        线结果图
% x                       平均值 1
16000                     0.701804070666807
16100                     0.7011787018046411
16200                     0.7005081131060773
16300                     0.6997936105437822
16400                     0.6990366361120534
16500                     0.6982387663135826
16600                     0.6974017108881075
16700                     0.6965273119372504
16800                     0.695617543607798
16900                     0.6946745125002072
17000                     0.6937004589659093
17100                     0.6926977594463702
17200                     0.6916689299875266
17300                     0.6906166310234629
17400                     0.6895436734715783
17500                     0.6884530261009987
17600                     0.6873478240260166
17700                     0.6862313780300086
17800                     0.6851071842332628
17900                     0.6839789333689226
18000                     0.6828505186240861
18100                     0.6817260406236669
18200                     0.6806098076826257
18300                     0.6795063289296058
18400                     0.678420297322447
18500                     0.6773565589567835
18600                     0.6763200644598844
18700                     0.6753157977255667
18800                     0.6743486768852416
18900                     0.6734234223505118
19000                     0.6725443871685721
19100                     0.6717153459863935
19200                     0.6709392408208491
19300                     0.6702178847442494
19400                     0.6695516286393071
19500                     0.6689390013464398
19600                     0.6683763396696154
19700                     0.6678574314591346
19800                     0.6673732017726532
19900                     0.6669114781377726
20000                     0.6664568752618976
