% Model:              2d_units.mph
% Version:            COMSOL 6.0.0.318
% Date:               Aug 11 2024, 17:28
% Dimension:          1
% Nodes:              101
% Expressions:        1
% Description:        线结果图
% x                       平均值 1
16000                     0.3442039760607704
16100                     0.358113426162837
16200                     0.3731302777163088
16300                     0.3892563401166002
16400                     0.40644624977043675
16500                     0.424584237569411
16600                     0.4434544093462641
16700                     0.46270579648088195
16800                     0.4818167782321191
16900                     0.5000688384506108
17000                     0.5165461995941513
17100                     0.5301823684685496
17200                     0.539870617300138
17300                     0.544636328147991
17400                     0.5438366016051072
17500                     0.5373258191830322
17600                     0.5255518160325897
17700                     0.5100238720724191
17800                     0.49317185005275915
17900                     0.4752679488161655
18000                     0.45676780213401086
18100                     0.43821762976209255
18200                     0.4200523077210627
18300                     0.40257807054935607
18400                     0.3859787226399733
18500                     0.3703207240869995
18600                     0.3555927555637706
18700                     0.34173456076396314
18800                     0.3286514768054284
18900                     0.31622631922973166
19000                     0.30433048451294437
19100                     0.2928333768802183
19200                     0.28161013180249966
19300                     0.27054816778171864
19400                     0.2595530632890598
19500                     0.24855380439610356
19600                     0.23750692341694504
19700                     0.2263987738302091
19800                     0.21524527531268237
19900                     0.20408885212389344
20000                     0.19299282850280236
