% Model:              2d_units.mph
% Version:            COMSOL 6.0.0.318
% Date:               Aug 11 2024, 17:23
% Dimension:          1
% Nodes:              101
% Expressions:        1
% Description:        线结果图
% x                       平均值 1
16000                     0.4199495111024959
16100                     0.414766991353145
16200                     0.40979006812821767
16300                     0.40501679628868287
16400                     0.4004451749489107
16500                     0.39607321705709403
16600                     0.39189901828700024
16700                     0.3879208264435939
16800                     0.3841371126798593
16900                     0.3805466459348753
17000                     0.3771485721381151
17100                     0.37394249988145073
17200                     0.37092859444020776
17300                     0.3681076822190272
17400                     0.36548136789320046
17500                     0.3630521666861059
17600                     0.3608236543194569
17700                     0.3588006371251054
17800                     0.3569893445062374
17900                     0.35539764523202094
18000                     0.3540352877505723
18100                     0.3529141625899937
18200                     0.3520485817884683
18300                     0.35145556607903505
18400                     0.35115512549311145
18500                     0.35117051396993393
18600                     0.35152843521781213
18700                     0.3522591783979469
18800                     0.3533966721974485
18900                     0.3549784688148628
19000                     0.35704570818081494
19100                     0.3596431666331375
19200                     0.36281955736646837
19300                     0.36662831212209784
19400                     0.3711291245093287
19500                     0.37639057067536047
19600                     0.3824941486427458
19700                     0.38954010929208244
19800                     0.39765551014344863
19900                     0.40700502492807983
20000                     0.4178051900862688
