% Model:              2d_units.mph
% Version:            COMSOL 6.0.0.318
% Date:               Aug 11 2024, 17:58
% Dimension:          1
% Nodes:              101
% Expressions:        1
% Description:        线结果图
% x                       平均值 1
10000                     0.6912009049958496
10100                     0.6953433683477368
10200                     0.6993040777222752
10300                     0.7030608205659861
10400                     0.7065922009860767
10500                     0.7098779743140109
10600                     0.7128993876074606
10700                     0.7156395170335805
10800                     0.7180835922941826
10900                     0.7202192978866471
11000                     0.7220370411065589
11100                     0.7235301773359669
11200                     0.7246951843151945
11300                     0.7255317787367572
11400                     0.7260429705335455
11500                     0.7262350525512711
11600                     0.7261175257460347
11700                     0.7257029624794931
11800                     0.7250068127322955
11900                     0.7240471599992327
12000                     0.7228444351218518
12100                     0.7214210973251739
12200                     0.7198012921814766
12300                     0.7180104961614614
12400                     0.7160751568815253
12500                     0.7140223371984028
12600                     0.7118793700231146
12700                     0.7096735292352349
12800                     0.7074317204678126
12900                     0.7051801939029657
13000                     0.7029442796401789
13100                     0.7007481447393566
13200                     0.6986145697396665
13300                     0.6965647413457865
13400                     0.6946180570651721
13500                     0.6927919368865135
13600                     0.6911016366101903
13700                     0.6895600571816352
13800                     0.6881775443516627
13900                     0.6869616732133098
14000                     0.6859170126857289
14100                     0.6850448658861736
14200                     0.6843429836396859
14300                     0.6838052502213599
14400                     0.6834213429405078
14500                     0.683176370500637
14600                     0.6830504993442913
14700                     0.6830185825387095
14800                     0.6830498122318233
14900                     0.6831074242482182
15000                     0.6831484917549464
15100                     0.6831238535855485
15200                     0.6829782308794472
15300                     0.682650591858218
15400                     0.6820748270211365
15500                     0.6811807936403388
15600                     0.679895776817093
15700                     0.678146392433348
15800                     0.6758609238779469
15900                     0.6729720398467508
16000                     0.669419787607587
16100                     0.6651547005226973
16200                     0.6601408086793809
16300                     0.6543583072491584
16400                     0.6478056284901456
16500                     0.6405006871666513
16600                     0.6324811273338119
16700                     0.6238034858682949
16800                     0.6145412931279383
16900                     0.6047822375350718
17000                     0.5946246116584193
17100                     0.584173318586335
17200                     0.5735357412071118
17300                     0.5628177629408948
17400                     0.5521201825570675
17500                     0.5415356983728832
17600                     0.5311465604659394
17700                     0.5210229148763399
17800                     0.5112218000341797
17900                     0.5017867084227565
18000                     0.4927475979331046
18100                     0.4841212266177088
18200                     0.4759116885757697
18300                     0.46811104331272124
18400                     0.4606999518101919
18500                     0.4536482560616471
18600                     0.4469154624119398
18700                     0.4404511113704844
18800                     0.43419503745313803
18900                     0.42807754279912374
19000                     0.4220195292471448
19100                     0.415932657118581
19200                     0.40971962711645815
19300                     0.4032747160266317
19400                     0.39648473739546763
19500                     0.38923064220656295
19600                     0.38139001381894927
19700                     0.37284073049911665
19800                     0.3634660429645725
19900                     0.35316121062224953
20000                     0.3418416252004928
