% Model:              2d_units.mph
% Version:            COMSOL 6.0.0.318
% Date:               Aug 11 2024, 17:27
% Dimension:          1
% Nodes:              101
% Expressions:        1
% Description:        线结果图
% x                       平均值 1
16000                     0.4151460978826309
16100                     0.4205963633695834
16200                     0.4265127956324292
16300                     0.4328951315826411
16400                     0.43973887456475946
16500                     0.4470339935427381
16600                     0.4547633746469256
16700                     0.4629010134417469
16800                     0.47140995801360597
16900                     0.4802400497157473
17000                     0.48932556547136385
17100                     0.4985829474953598
17200                     0.50790891357618
17300                     0.5171793630040166
17400                     0.526249595788273
17500                     0.5349563711301877
17600                     0.5431221180261551
17700                     0.5505610334444238
17800                     0.5570858786864867
17900                     0.5625135455118687
18000                     0.5666680853210224
18100                     0.5693825330725382
18200                     0.5705035172890732
18300                     0.5699016450941702
18400                     0.5674859018118431
18500                     0.5632164499221457
18600                     0.5571105133324991
18700                     0.5492392003811892
18800                     0.5397163989389887
18900                     0.5286828375938811
19000                     0.5162889526727243
19100                     0.5026797582503792
19200                     0.48798396551666906
19300                     0.4723085218434213
19400                     0.4557387767200819
19500                     0.4383437144933984
19600                     0.4201850929241176
19700                     0.4013288344484882
19800                     0.38185663117125074
19900                     0.36187553569680114
20000                     0.34152347165128605
