% Model:              2d_units.mph
% Version:            COMSOL 6.0.0.318
% Date:               Aug 11 2024, 17:29
% Dimension:          1
% Nodes:              101
% Expressions:        1
% Description:        线结果图
% x                       平均值 1
16000                     2.0637990834952853
16100                     2.0133603249056256
16200                     1.9665421513383072
16300                     1.9242852960425396
16400                     1.8883039753727342
16500                     1.8614976130818546
16600                     1.8476436003678092
16700                     1.8475388001970334
16800                     1.5534961919466772
16900                     1.2845537443622899
17000                     1.2810210164942402
17100                     1.0193564668288686
17200                     1.0019313719513827
17300                     0.8218401931361224
17400                     0.7933169652021357
17500                     0.7599777200768647
17600                     0.7220688868042905
17700                     0.6798074425611738
17800                     0.6333970824136341
17900                     0.5829926009781459
18000                     0.6854867340087429
18100                     0.8782288183828337
18200                     1.3889620019449234
18300                     1.3233519786558128
18400                     1.254096665990799
18500                     1.1812701728349142
18600                     1.1049555018179147
18700                     1.0252509492811253
18800                     0.942281140571465
18900                     0.8562103602109262
19000                     0.7672554118221412
19100                     0.6756958177704255
19200                     0.5818798677658282
19300                     0.48622545257855476
19400                     0.3892148768817696
19500                     0.29138323647136727
19600                     0.19330066536680932
19700                     0.0955497504752543
19800                     -0.0012996041711322175
19900                     -0.09671495961426044
20000                     -0.19022285711908546
