% Model:              2d_units.mph
% Version:            COMSOL 6.0.0.318
% Date:               Aug 11 2024, 17:27
% Dimension:          1
% Nodes:              101
% Expressions:        1
% Description:        线结果图
% x                       平均值 1
16000                     -2.080588907981243
16100                     -2.135727785452347
16200                     -2.19224345110451
16300                     -2.2502292907824955
16400                     -2.3097779101776252
16500                     -2.370979082668759
16600                     -2.4339169413895676
16700                     -2.498666205569073
16800                     -2.5652872016365005
16900                     -2.6338194353522186
17000                     -2.7042735307499584
17100                     -2.7766215501174134
17200                     -2.850786185503008
17300                     -2.9266303018330024
17400                     -3.003950152130626
17500                     0.2708604671797952
17600                     1.1196095375651807
17700                     1.5075907943411084
17800                     1.4271287265119843
17900                     1.6867377434199746
18000                     1.6050463727990367
18100                     1.522014023355423
18200                     1.4369825053345842
18300                     1.349397633109082
18400                     1.2589379186101617
18500                     1.1655368839516316
18600                     1.0693287636382094
18700                     1.1833961799567856
18800                     1.0823798394570057
18900                     1.1361925081381075
19000                     1.2823701241783245
19100                     1.7488045267320107
19200                     1.6412635200076362
19300                     1.5325117302155757
19400                     1.4226761715463452
19500                     1.3119014695927451
19600                     1.2003730614850665
19700                     1.0883362432190815
19800                     0.9761080786947167
19900                     0.864079813330884
20000                     0.7527085937078958
